Year,Month,BlockCode,SpeciesName,SpeciesCode,TotalPrice,CatchLbs
2005,7,871,Yellowtail,40, , 
2005,7,878,Yellowtail,40, , 
2005,7,880,Yellowtail,40, , 
2005,7,881,Yellowtail,40, , 
2005,7,884,Yellowtail,40, , 
2005,7,887,Yellowtail,40, , 
2005,7,890,Yellowtail,40, , 
2005,7,897,Yellowtail,40, , 
2005,7,950,Yellowtail,40, , 
2005,8,450,Opah,467, , 
2005,8,464,"Sardine, Pacific              ",100, , 
2005,8,471,Opah,467, , 
2005,8,472,"Anchovy, northern             ",110, , 
2005,8,508,"Anchovy, northern             ",110, , 
2005,8,508,"Mackerel, Pacific",51, , 
2005,8,508,"Sardine, Pacific              ",100, , 
2005,8,517,"Anchovy, northern             ",110, , 
2005,8,525,"Sardine, Pacific              ",100, , 
2005,8,526,"Anchovy, northern             ",110, , 
2005,8,526,"Mackerel, Pacific",51, , 
2005,8,526,"Sardine, Pacific              ",100, , 
2005,8,664,"Anchovy, northern             ",110, , 
2005,8,664,"Mackerel, Pacific",51, , 
2005,8,667,Yellowtail,40, , 
2005,8,683,"Anchovy, northern             ",110, , 
2005,8,683,"Sardine, Pacific              ",100, , 
2005,8,685,"Anchovy, northern             ",110, , 
2005,8,685,"Mackerel, Pacific",51, , 
2005,8,685,"Sardine, Pacific              ",100, , 
2005,8,685,Yellowtail,40, , 
2005,8,688,Yellowtail,40, , 
2005,8,703,"Sardine, Pacific              ",100, , 
2005,8,704,"Sardine, Pacific              ",100, , 
2005,8,719,"Anchovy, northern             ",110, , 
2005,8,719,"Mackerel, jack",55, , 
2005,8,719,"Mackerel, Pacific",51, , 
2005,8,719,"Sardine, Pacific              ",100,15996.975,391595
2005,8,720,"Anchovy, northern             ",110, , 
2005,8,720,"Mackerel, jack",55, , 
2005,8,720,"Mackerel, Pacific",51, , 
2005,8,720,"Sardine, Pacific              ",100, , 
2005,8,738,"Anchovy, northern             ",110, , 
2005,8,738,"Mackerel, Pacific",51, , 
2005,8,738,"Sardine, Pacific              ",100, , 
2005,8,739,"Mackerel, Pacific",51, , 
2005,8,739,"Sardine, Pacific              ",100,4999.46,124414
2005,8,739,Yellowtail,40, , 
2005,8,740,"Mackerel, jack",55, , 
2005,8,740,"Mackerel, Pacific",51,8346.85,32321
2005,8,740,"Sardine, Pacific              ",100, , 
2005,8,756,Yellowtail,40, , 
2005,8,762,"Mackerel, jack",55, , 
2005,8,762,"Mackerel, Pacific",51,48432.87,609168
2005,8,762,"Sardine, Pacific              ",100,1701.33,53978
2005,8,801,"Anchovy, northern             ",110, , 
2005,8,801,"Sardine, Pacific              ",100, , 
2005,8,801,Yellowtail,40, , 
2005,8,802,"Sardine, Pacific              ",100, , 
2005,8,806,"Mackerel, Pacific",51, , 
2005,8,807,"Mackerel, jack",55, , 
2005,8,807,"Mackerel, Pacific",51, , 
2005,8,807,"Sardine, Pacific              ",100,3644.38,119821
2005,8,807,Yellowtail,40, , 
2005,8,813,Yellowtail,40, , 
2005,8,850,"Mackerel, Pacific",51, , 
2005,8,860,"Mackerel, Pacific",51, , 
2005,8,860,"Sardine, Pacific              ",100, , 
2005,8,860,Yellowtail,40,580.4,490
2005,8,862,Yellowtail,40, , 
2005,8,871,Yellowtail,40, , 
2005,8,881,Yellowtail,40, , 
2005,8,882,Yellowtail,40, , 
2005,8,884,Yellowtail,40, , 
2005,8,889,Yellowtail,40, , 
2005,8,897,Yellowtail,40, , 
2005,8,1034,"Mackerel, Pacific",51, , 
2005,8,1038,"Mackerel, Pacific",51, , 
2005,9,464,"Sardine, Pacific              ",100, , 
2005,9,508,"Anchovy, northern             ",110, , 
2005,9,509,"Sardine, Pacific              ",100, , 
2005,9,516,"Sardine, Pacific              ",100, , 
2005,9,517,"Anchovy, northern             ",110, , 
2005,9,517,"Sardine, Pacific              ",100,13411.05,497049
2005,9,525,"Sardine, Pacific              ",100, , 
2005,9,526,"Anchovy, northern             ",110, , 
2005,9,526,"Sardine, Pacific              ",100,70447.41,2559687
2005,9,664,"Anchovy, northern             ",110, , 
2005,9,664,"Mackerel, Pacific",51, , 
2005,9,664,"Sardine, Pacific              ",100, , 
2005,9,681,"Sardine, Pacific              ",100, , 
2005,9,683,"Anchovy, northern             ",110, , 
2005,9,683,"Sardine, Pacific              ",100, , 
2005,9,685,"Anchovy, northern             ",110, , 
2005,9,685,"Mackerel, Pacific",51, , 
2005,9,685,"Sardine, Pacific              ",100, , 
2005,9,697,Opah,467, , 
2005,9,703,"Sardine, Pacific              ",100,16015.015,369401
2005,9,708,"Mackerel, Pacific",51, , 
2005,9,708,Yellowtail,40, , 
2005,9,719,"Mackerel, jack",55, , 
2005,9,719,"Mackerel, Pacific",51,236.04,5214.8
2005,9,719,"Sardine, Pacific              ",100,35218.6625,800664
2005,9,720,"Anchovy, northern             ",110, , 
2005,9,720,"Mackerel, jack",55, , 
2005,9,720,"Mackerel, Pacific",51, , 
2005,9,720,"Sardine, Pacific              ",100, , 
2005,9,738,"Mackerel, Pacific",51,4694.835,81067
2005,9,738,"Sardine, Pacific              ",100,34868.8,772062
2005,9,739,"Mackerel, Pacific",51,3167.795,47461
2005,9,739,"Sardine, Pacific              ",100,104152.65,2265107
2005,9,740,"Mackerel, jack",55, , 
2005,9,740,"Mackerel, Pacific",51, , 
2005,9,740,"Sardine, Pacific              ",100, , 
2005,9,762,"Anchovy, northern             ",110, , 
2005,9,762,"Mackerel, Pacific",51,47406.87,655617
2005,9,762,"Sardine, Pacific              ",100,19203.415,475030
2005,9,762,Yellowtail,40, , 
2005,9,771,"Sardine, Pacific              ",100, , 
2005,9,801,"Sardine, Pacific              ",100, , 
2005,9,807,"Mackerel, Pacific",51,28493.54,450218
2005,9,827,Opah,467, , 
2005,9,845,Opah,467, , 
2005,9,847,Opah,467, , 
2005,9,852,Yellowtail,40, , 
2005,9,862,Yellowtail,40, , 
2005,9,863,Opah,467, , 
2005,9,881,Yellowtail,40, , 
2005,9,950,Yellowtail,40, , 
2005,9,1036,Opah,467, , 
2005,9,1038,"Mackerel, Pacific",51, , 
2006,1,508,"Anchovy, northern             ",110, , 
2006,1,526,"Mackerel, Pacific",51, , 
2006,1,652,"Mackerel, Pacific",51, , 
2006,1,652,"Sardine, Pacific              ",100, , 
2006,1,659,Opah,467, , 
2006,1,683,"Anchovy, northern             ",110, , 
2006,1,707,"Mackerel, Pacific",51, , 
2006,1,707,"Sardine, Pacific              ",100, , 
2006,1,719,"Mackerel, Pacific",51, , 
2006,1,719,"Sardine, Pacific              ",100,116219.205,2629250
2006,1,720,"Sardine, Pacific              ",100, , 
2006,1,738,"Mackerel, Pacific",51, , 
2006,1,738,"Sardine, Pacific              ",100, , 
2006,1,739,"Mackerel, Pacific",51, , 
2006,1,739,"Sardine, Pacific              ",100, , 
2006,1,739,Yellowtail,40, , 
2006,1,740,"Mackerel, Pacific",51,43.32,2571
2006,1,740,"Sardine, Pacific              ",100, , 
2006,1,756,"Anchovy, northern             ",110, , 
2006,1,756,"Mackerel, Pacific",51, , 
2006,1,756,"Sardine, Pacific              ",100, , 
2006,1,757,"Anchovy, northern             ",110, , 
2006,1,760,"Mackerel, Pacific",51, , 
2006,1,760,"Sardine, Pacific              ",100, , 
2006,1,761,"Mackerel, Pacific",51, , 
2006,1,761,"Sardine, Pacific              ",100, , 
2006,1,762,"Anchovy, northern             ",110, , 
2006,1,762,"Mackerel, jack",55, , 
2006,1,762,"Mackerel, Pacific",51,402.98,138980.78
2006,1,762,"Sardine, Pacific              ",100,1458.51,92326
2006,1,801,"Anchovy, northern             ",110, , 
2006,1,801,"Sardine, Pacific              ",100, , 
2006,1,802,"Sardine, Pacific              ",100, , 
2006,1,806,"Mackerel, Pacific",51, , 
2006,1,806,"Sardine, Pacific              ",100,237.8,7755
2006,1,807,"Anchovy, northern             ",110, , 
2006,1,807,"Mackerel, jack",55,973.055,23958
2006,1,807,"Mackerel, Pacific",51,2646.615,78420.9
2006,1,807,"Sardine, Pacific              ",100,28968.315,757037.9
2006,1,824,Opah,467, , 
2006,1,846,Opah,467, , 
2006,1,847,Opah,467, , 
2006,1,848,Opah,467, , 
2006,1,860,"Sardine, Pacific              ",100, , 
2006,1,860,Yellowtail,40, , 
2006,1,864,Opah,467,682.15,1416.7
2006,1,865,Opah,467, , 
2006,1,881,Opah,467, , 
2006,1,882,Opah,467, , 
2006,1,884,Opah,467, , 
2006,1,884,Yellowtail,40, , 
2006,1,950,Opah,467, , 
2006,1,1032,Opah,467, , 
2006,10,445,"Mackerel, Pacific",51, , 
2006,10,447,"Mackerel, Pacific",51, , 
2006,10,501,"Sardine, Pacific              ",100, , 
2006,10,507,"Sardine, Pacific              ",100, , 
2006,10,508,"Mackerel, Pacific",51, , 
2006,10,509,"Anchovy, northern             ",110, , 
2006,10,509,"Mackerel, jack",55, , 
2006,10,509,"Sardine, Pacific              ",100, , 
2006,10,516,"Anchovy, northern             ",110, , 
2006,10,516,"Mackerel, Pacific",51, , 
2006,10,516,"Sardine, Pacific              ",100, , 
2006,10,517,"Mackerel, jack",55, , 
2006,10,517,"Mackerel, Pacific",51, , 
2006,10,517,"Sardine, Pacific              ",100,161516.945,4768665
2006,10,525,"Sardine, Pacific              ",100, , 
2006,10,526,"Mackerel, jack",55, , 
2006,10,526,"Mackerel, Pacific",51, , 
2006,10,526,"Sardine, Pacific              ",100, , 
2006,10,547,"Mackerel, jack",55, , 
2006,10,549,Opah,467, , 
2006,10,558,Opah,467, , 
2006,10,564,Opah,467, , 
2006,10,649,Opah,467, , 
2006,10,650,Opah,467, , 
2006,10,664,"Anchovy, northern             ",110, , 
2006,10,664,"Sardine, Pacific              ",100, , 
2006,10,667,"Mackerel, Pacific",51, , 
2006,10,683,"Anchovy, northern             ",110, , 
2006,10,683,"Mackerel, Pacific",51, , 
2006,10,683,"Sardine, Pacific              ",100, , 
2006,10,685,Opah,467, , 
2006,10,702,"Sardine, Pacific              ",100, , 
2006,10,703,"Sardine, Pacific              ",100, , 
2006,10,704,"Sardine, Pacific              ",100, , 
2006,10,719,"Mackerel, Pacific",51, , 
2006,10,719,"Sardine, Pacific              ",100, , 
2006,10,720,"Mackerel, Pacific",51, , 
2006,10,720,"Sardine, Pacific              ",100, , 
2006,10,738,"Anchovy, northern             ",110, , 
2006,10,738,"Mackerel, Pacific",51, , 
2006,10,738,"Sardine, Pacific              ",100, , 
2006,10,739,"Anchovy, northern             ",110, , 
2006,10,739,"Mackerel, jack",55, , 
2006,10,739,"Mackerel, Pacific",51, , 
2006,10,739,"Sardine, Pacific              ",100,81995.495,1814543
2006,10,740,"Mackerel, Pacific",51, , 
2006,10,741,"Sardine, Pacific              ",100, , 
2006,10,758,Opah,467, , 
2006,10,758,"Sardine, Pacific              ",100, , 
2006,10,762,"Mackerel, jack",55, , 
2006,10,762,"Mackerel, Pacific",51,139459.04,2365891
2006,10,762,"Sardine, Pacific              ",100,35041.99,768546
2006,10,763,"Mackerel, Pacific",51, , 
2006,10,763,"Sardine, Pacific              ",100, , 
2006,10,806,"Mackerel, Pacific",51, , 
2006,10,806,"Sardine, Pacific              ",100, , 
2006,10,807,"Mackerel, jack",55, , 
2006,10,807,"Mackerel, Pacific",51,116362.18,1919406
2006,10,807,"Sardine, Pacific              ",100,38869.06,876994
2006,10,820,Opah,467, , 
2006,10,837,"Mackerel, Pacific",51, , 
2006,10,837,"Sardine, Pacific              ",100, , 
2006,10,844,Opah,467, , 
2006,10,845,Opah,467, , 
2006,10,846,Opah,467, , 
2006,10,847,Opah,467, , 
2006,10,849,"Mackerel, jack",55, , 
2006,10,849,"Mackerel, Pacific",51, , 
2006,10,849,"Sardine, Pacific              ",100, , 
2006,10,860,Opah,467, , 
2006,10,860,Yellowtail,40, , 
2006,10,861,Opah,467, , 
2006,10,862,Opah,467, , 
2006,10,863,Opah,467, , 
2006,10,863,Yellowtail,40, , 
2006,10,864,Opah,467, , 
2006,10,872,Opah,467, , 
2006,10,878,Yellowtail,40, , 
2006,10,882,Opah,467, , 
2006,10,883,Opah,467, , 
2006,10,884,Yellowtail,40, , 
2006,10,885,Opah,467, , 
2006,10,897,Opah,467, , 
2006,10,1036,Opah,467, , 
2006,10,1038,"Mackerel, Pacific",51, , 
2006,11,464,"Sardine, Pacific              ",100, , 
2006,11,475,Opah,467, , 
2006,11,501,"Sardine, Pacific              ",100, , 
2006,11,507,"Anchovy, northern             ",110, , 
2006,11,507,"Sardine, Pacific              ",100, , 
2006,11,508,"Anchovy, northern             ",110, , 
2006,11,508,"Sardine, Pacific              ",100, , 
2006,11,509,"Anchovy, northern             ",110, , 
2006,11,509,"Mackerel, jack",55, , 
2006,11,509,"Sardine, Pacific              ",100, , 
2006,11,510,"Sardine, Pacific              ",100, , 
2006,11,512,"Mackerel, jack",55, , 
2006,11,514,"Sardine, Pacific              ",100, , 
2006,11,516,"Sardine, Pacific              ",100, , 
2006,11,517,"Sardine, Pacific              ",100, , 
2006,11,518,"Sardine, Pacific              ",100, , 
2006,11,525,"Sardine, Pacific              ",100, , 
2006,11,526,"Mackerel, jack",55, , 
2006,11,526,"Sardine, Pacific              ",100, , 
2006,11,547,"Mackerel, jack",55, , 
2006,11,547,"Mackerel, Pacific",51, , 
2006,11,568,Opah,467, , 
2006,11,644,Opah,467, , 
2006,11,645,Opah,467, , 
2006,11,649,Opah,467, , 
2006,11,650,Opah,467, , 
2006,11,664,Opah,467, , 
2006,11,680,"Sardine, Pacific              ",100, , 
2006,11,681,"Sardine, Pacific              ",100, , 
2006,11,682,"Mackerel, Pacific",51, , 
2006,11,682,"Sardine, Pacific              ",100, , 
2006,11,683,"Anchovy, northern             ",110, , 
2006,11,683,"Sardine, Pacific              ",100, , 
2006,11,685,Opah,467, , 
2006,11,686,"Mackerel, Pacific",51, , 
2006,11,703,"Sardine, Pacific              ",100,35900.825,807301
2006,11,704,"Sardine, Pacific              ",100, , 
2006,11,711,Yellowtail,40, , 
2006,11,718,"Sardine, Pacific              ",100, , 
2006,11,719,"Mackerel, Pacific",51, , 
2006,11,719,"Sardine, Pacific              ",100,298195.68,1731261
2006,11,720,"Anchovy, northern             ",110, , 
2006,11,720,"Mackerel, Pacific",51, , 
2006,11,720,"Sardine, Pacific              ",100, , 
2006,11,738,"Anchovy, northern             ",110, , 
2006,11,738,"Mackerel, Pacific",51, , 
2006,11,738,"Sardine, Pacific              ",100, , 
2006,11,739,"Sardine, Pacific              ",100,107495.655,2333601
2006,11,740,"Mackerel, Pacific",51, , 
2006,11,740,Opah,467, , 
2006,11,740,"Sardine, Pacific              ",100, , 
2006,11,741,"Sardine, Pacific              ",100, , 
2006,11,758,Opah,467, , 
2006,11,759,Opah,467, , 
2006,11,759,Yellowtail,40, , 
2006,11,762,"Mackerel, Pacific",51,22531.375,388681
2006,11,762,"Sardine, Pacific              ",100, , 
2006,11,762,Yellowtail,40, , 
2006,11,763,Opah,467, , 
2006,11,770,"Mackerel, Pacific",51, , 
2006,11,802,Opah,467, , 
2006,11,806,"Mackerel, Pacific",51, , 
2006,11,807,"Mackerel, jack",55, , 
2006,11,807,"Mackerel, Pacific",51,43650.66,700037
2006,11,807,"Sardine, Pacific              ",100,27255.4,600155
2006,11,823,Opah,467, , 
2006,11,824,Opah,467, , 
2006,11,828,Opah,467, , 
2006,11,843,Opah,467, , 
2006,11,844,Opah,467, , 
2006,11,845,Opah,467, , 
2006,11,846,Opah,467, , 
2006,11,847,Opah,467, , 
2006,11,848,Opah,467, , 
2006,11,860,Opah,467, , 
2006,11,860,Yellowtail,40, , 
2006,11,861,Opah,467, , 
2006,11,862,Opah,467, , 
2006,11,863,Opah,467, , 
2006,11,865,Opah,467, , 
2006,11,866,Opah,467, , 
2006,11,878,Opah,467, , 
2006,11,878,Yellowtail,40, , 
2006,11,880,Opah,467, , 
2006,11,882,Opah,467, , 
2006,11,884,Opah,467, , 
2006,11,1036,Opah,467, , 
2006,11,1037,Opah,467, , 
2006,12,501,"Sardine, Pacific              ",100, , 
2006,12,508,"Sardine, Pacific              ",100, , 
2006,12,509,"Sardine, Pacific              ",100, , 
2006,12,516,"Anchovy, northern             ",110, , 
2006,12,516,"Sardine, Pacific              ",100, , 
2006,12,517,"Sardine, Pacific              ",100, , 
2006,12,519,"Sardine, Pacific              ",100, , 
2006,12,525,"Sardine, Pacific              ",100, , 
2006,12,526,"Mackerel, Pacific",51, , 
2006,12,526,"Sardine, Pacific              ",100, , 
2006,12,539,"Sardine, Pacific              ",100, , 
2006,12,649,Opah,467, , 
2006,12,653,Opah,467, , 
2006,12,661,"Anchovy, northern             ",110, , 
2006,12,682,"Sardine, Pacific              ",100, , 
2006,12,683,"Anchovy, northern             ",110, , 
2006,12,683,"Sardine, Pacific              ",100, , 
2006,12,703,"Sardine, Pacific              ",100, , 
2006,12,704,"Sardine, Pacific              ",100, , 
2006,12,709,"Mackerel, Pacific",51, , 
2006,12,709,"Sardine, Pacific              ",100, , 
2006,12,719,"Mackerel, jack",55, , 
2006,12,719,"Mackerel, Pacific",51, , 
2006,12,719,"Sardine, Pacific              ",100,153632.455,3135203
2006,12,720,"Mackerel, Pacific",51, , 
2006,12,720,"Sardine, Pacific              ",100,128276.575,2587267
2006,12,720,Yellowtail,40, , 
2006,12,738,"Mackerel, Pacific",51, , 
2006,12,738,"Sardine, Pacific              ",100, , 
2006,12,739,"Mackerel, jack",55, , 
2006,12,739,"Mackerel, Pacific",51, , 
2006,12,739,"Sardine, Pacific              ",100,65567.455,1315808
2006,12,740,"Mackerel, Pacific",51, , 
2006,12,740,"Sardine, Pacific              ",100, , 
2006,12,741,"Mackerel, Pacific",51, , 
2006,12,741,"Sardine, Pacific              ",100, , 
2006,12,757,Opah,467, , 
2006,12,762,"Mackerel, Pacific",51,21964.385,413019
2006,12,762,"Sardine, Pacific              ",100, , 
2006,12,806,"Mackerel, jack",55, , 
2006,12,806,"Mackerel, Pacific",51, , 
2006,12,806,Opah,467, , 
2006,12,806,"Sardine, Pacific              ",100, , 
2006,12,807,"Mackerel, jack",55, , 
2006,12,807,"Mackerel, Pacific",51, , 
2006,12,807,"Sardine, Pacific              ",100, , 
2006,12,810,Opah,467, , 
2006,12,824,Opah,467, , 
2006,12,826,Opah,467, , 
2006,12,827,Opah,467,940.45,1496
2006,12,843,Opah,467, , 
2006,12,843,Yellowtail,40, , 
2006,12,844,Opah,467, , 
2006,12,845,Opah,467, , 
2006,12,846,Opah,467, , 
2006,12,847,Opah,467, , 
2006,12,848,Opah,467, , 
2006,12,860,Yellowtail,40, , 
2006,12,861,"Mackerel, Pacific",51, , 
2006,12,861,Opah,467, , 
2006,12,862,Opah,467, , 
2006,12,863,Opah,467, , 
2006,12,864,Opah,467, , 
2006,12,865,Opah,467,639.8,1265
2006,12,867,Opah,467, , 
2006,12,880,Opah,467, , 
2006,12,882,Opah,467, , 
2006,12,883,Opah,467, , 
2006,12,884,Opah,467, , 
2006,12,950,Opah,467, , 
2006,12,1035,"Sardine, Pacific              ",100, , 
2006,12,1036,Opah,467, , 
2006,2,505,"Mackerel, Pacific",51, , 
2006,2,508,"Anchovy, northern             ",110, , 
2006,2,667,"Mackerel, Pacific",51, , 
2006,2,706,"Mackerel, jack",55, , 
2006,2,706,"Mackerel, Pacific",51, , 
2006,2,706,"Sardine, Pacific              ",100, , 
2006,2,718,"Sardine, Pacific              ",100, , 
2006,2,719,"Mackerel, jack",55, , 
2006,2,719,"Mackerel, Pacific",51,77.96,12734
2006,2,719,"Sardine, Pacific              ",100,129590.285,2959914
2006,2,720,"Mackerel, jack",55, , 
2006,2,720,"Sardine, Pacific              ",100, , 
2006,2,731,"Sardine, Pacific              ",100, , 
2006,2,738,"Anchovy, northern             ",110, , 
2006,2,738,"Mackerel, Pacific",51, , 
2006,2,738,"Sardine, Pacific              ",100, , 
2006,2,739,"Mackerel, Pacific",51, , 
2006,2,739,"Sardine, Pacific              ",100,36422.32,810162
2006,2,740,"Mackerel, Pacific",51,27.65,146
2006,2,741,"Mackerel, Pacific",51, , 
2006,2,745,Yellowtail,40, , 
2006,2,756,"Anchovy, northern             ",110, , 
2006,2,756,"Mackerel, Pacific",51, , 
2006,2,756,"Sardine, Pacific              ",100, , 
2006,2,758,"Anchovy, northern             ",110, , 
2006,2,762,"Anchovy, northern             ",110, , 
2006,2,762,"Mackerel, Pacific",51,310.81,80309.6
2006,2,762,"Sardine, Pacific              ",100,252.51,40394
2006,2,801,"Anchovy, northern             ",110, , 
2006,2,801,"Sardine, Pacific              ",100, , 
2006,2,802,"Sardine, Pacific              ",100, , 
2006,2,806,"Mackerel, jack",55, , 
2006,2,806,"Mackerel, Pacific",51, , 
2006,2,806,"Sardine, Pacific              ",100,14460.045,328117
2006,2,807,"Mackerel, jack",55,722.55,5788
2006,2,807,"Mackerel, Pacific",51,1189.54,44209
2006,2,807,"Sardine, Pacific              ",100,74437.59,1898625
2006,2,848,Opah,467, , 
2006,2,850,"Sardine, Pacific              ",100, , 
2006,2,878,"Mackerel, Pacific",51, , 
2006,3,508,"Anchovy, northern             ",110, , 
2006,3,516,"Anchovy, northern             ",110, , 
2006,3,516,"Sardine, Pacific              ",100, , 
2006,3,517,"Anchovy, northern             ",110, , 
2006,3,517,"Sardine, Pacific              ",100, , 
2006,3,526,"Anchovy, northern             ",110, , 
2006,3,526,"Mackerel, jack",55, , 
2006,3,526,"Mackerel, Pacific",51, , 
2006,3,526,"Sardine, Pacific              ",100, , 
2006,3,667,"Mackerel, Pacific",51, , 
2006,3,685,"Sardine, Pacific              ",100, , 
2006,3,719,"Mackerel, Pacific",51, , 
2006,3,719,"Sardine, Pacific              ",100, , 
2006,3,720,"Sardine, Pacific              ",100, , 
2006,3,738,"Sardine, Pacific              ",100, , 
2006,3,739,"Anchovy, northern             ",110, , 
2006,3,739,"Mackerel, Pacific",51, , 
2006,3,739,"Sardine, Pacific              ",100,118423.745,2650673
2006,3,741,"Mackerel, jack",55, , 
2006,3,741,"Mackerel, Pacific",51, , 
2006,3,745,Yellowtail,40, , 
2006,3,762,"Mackerel, jack",55,448,13952
2006,3,762,"Mackerel, Pacific",51, , 
2006,3,762,"Sardine, Pacific              ",100, , 
2006,3,765,Yellowtail,40, , 
2006,3,806,"Mackerel, jack",55, , 
2006,3,806,"Mackerel, Pacific",51, , 
2006,3,806,"Sardine, Pacific              ",100, , 
2006,3,807,"Anchovy, northern             ",110, , 
2006,3,807,"Mackerel, jack",55, , 
2006,3,807,"Mackerel, Pacific",51,32967.08,525092
2006,3,807,"Sardine, Pacific              ",100,525900.43,3422394
2006,4,474,"Sardine, Pacific              ",100, , 
2006,4,508,"Anchovy, northern             ",110, , 
2006,4,516,"Anchovy, northern             ",110, , 
2006,4,516,"Sardine, Pacific              ",100, , 
2006,4,517,"Anchovy, northern             ",110, , 
2006,4,517,"Sardine, Pacific              ",100, , 
2006,4,526,"Anchovy, northern             ",110, , 
2006,4,526,"Mackerel, Pacific",51, , 
2006,4,526,"Sardine, Pacific              ",100, , 
2006,4,562,"Anchovy, northern             ",110, , 
2006,4,667,"Sardine, Pacific              ",100, , 
2006,4,683,"Anchovy, northern             ",110, , 
2006,4,683,"Sardine, Pacific              ",100, , 
2006,4,685,"Anchovy, northern             ",110, , 
2006,4,688,"Anchovy, northern             ",110, , 
2006,4,719,"Sardine, Pacific              ",100, , 
2006,4,720,"Anchovy, northern             ",110, , 
2006,4,720,"Mackerel, Pacific",51, , 
2006,4,720,"Sardine, Pacific              ",100, , 
2006,4,726,"Mackerel, jack",55, , 
2006,4,726,"Sardine, Pacific              ",100, , 
2006,4,738,"Anchovy, northern             ",110, , 
2006,4,738,"Sardine, Pacific              ",100, , 
2006,4,739,"Anchovy, northern             ",110, , 
2006,4,739,"Mackerel, Pacific",51, , 
2006,4,739,"Sardine, Pacific              ",100,15539.415,322825
2006,4,762,"Mackerel, jack",55, , 
2006,4,762,"Mackerel, Pacific",51, , 
2006,4,762,"Sardine, Pacific              ",100, , 
2006,4,806,"Mackerel, jack",55, , 
2006,4,806,"Mackerel, Pacific",51, , 
2006,4,806,"Sardine, Pacific              ",100, , 
2006,4,807,"Mackerel, jack",55,40324.9,532378
2006,4,807,"Mackerel, Pacific",51,25539.22,490717
2006,4,807,"Sardine, Pacific              ",100,106543.322,2447096
2006,4,843,"Mackerel, Pacific",51, , 
2006,4,843,"Sardine, Pacific              ",100, , 
2006,4,849,Yellowtail,40, , 
2006,4,860,"Mackerel, Pacific",51, , 
2006,4,860,Yellowtail,40, , 
2006,4,878,"Mackerel, Pacific",51, , 
2006,5,508,"Anchovy, northern             ",110, , 
2006,5,511,"Mackerel, jack",55, , 
2006,5,516,"Anchovy, northern             ",110, , 
2006,5,517,"Anchovy, northern             ",110, , 
2006,5,517,"Sardine, Pacific              ",100, , 
2006,5,526,"Anchovy, northern             ",110, , 
2006,5,526,"Sardine, Pacific              ",100, , 
2006,5,682,"Sardine, Pacific              ",100, , 
2006,5,683,"Anchovy, northern             ",110,19652.5,475458
2006,5,683,"Sardine, Pacific              ",100, , 
2006,5,706,"Mackerel, Pacific",51, , 
2006,5,719,"Mackerel, Pacific",51, , 
2006,5,719,"Sardine, Pacific              ",100,76293.145,1694731
2006,5,720,"Mackerel, Pacific",51, , 
2006,5,720,"Sardine, Pacific              ",100, , 
2006,5,738,"Mackerel, Pacific",51, , 
2006,5,738,"Sardine, Pacific              ",100, , 
2006,5,739,"Anchovy, northern             ",110,13496,299861
2006,5,739,"Mackerel, jack",55, , 
2006,5,739,"Mackerel, Pacific",51,9019.654,214008
2006,5,739,"Sardine, Pacific              ",100,177305.48,4037713
2006,5,740,"Mackerel, Pacific",51, , 
2006,5,740,Opah,467, , 
2006,5,748,"Mackerel, Pacific",51, , 
2006,5,801,"Anchovy, northern             ",110, , 
2006,5,801,"Sardine, Pacific              ",100, , 
2006,5,806,"Mackerel, jack",55, , 
2006,5,806,"Sardine, Pacific              ",100, , 
2006,5,807,"Mackerel, jack",55, , 
2006,5,807,"Mackerel, Pacific",51,9922.85,169744
2006,5,807,"Sardine, Pacific              ",100,22158.72,509218
2006,5,862,Yellowtail,40, , 
2006,5,897,Opah,467, , 
2006,5,1036,Opah,467, , 
2006,5,1041,"Mackerel, jack",55, , 
2006,5,1041,"Mackerel, Pacific",51, , 
2006,5,1042,"Mackerel, jack",55, , 
2006,6,447,"Mackerel, Pacific",51, , 
2006,6,464,"Anchovy, northern             ",110, , 
2006,6,464,"Sardine, Pacific              ",100, , 
2006,6,508,"Anchovy, northern             ",110, , 
2006,6,508,"Mackerel, jack",55, , 
2006,6,508,"Mackerel, Pacific",51, , 
2006,6,509,"Mackerel, jack",55, , 
2006,6,516,"Sardine, Pacific              ",100, , 
2006,6,517,"Anchovy, northern             ",110, , 
2006,6,517,"Sardine, Pacific              ",100, , 
2006,6,518,"Anchovy, northern             ",110, , 
2006,6,526,"Anchovy, northern             ",110, , 
2006,6,526,"Sardine, Pacific              ",100, , 
2006,6,648,Yellowtail,40, , 
2006,6,683,"Anchovy, northern             ",110, , 
2006,6,683,"Sardine, Pacific              ",100, , 
2006,6,685,"Anchovy, northern             ",110, , 
2006,6,685,"Sardine, Pacific              ",100, , 
2006,6,685,Yellowtail,40, , 
2006,6,686,Yellowtail,40, , 
2006,6,707,"Mackerel, Pacific",51, , 
2006,6,719,"Anchovy, northern             ",110, , 
2006,6,719,"Mackerel, Pacific",51, , 
2006,6,719,"Sardine, Pacific              ",100, , 
2006,6,719,Yellowtail,40, , 
2006,6,720,"Mackerel, Pacific",51, , 
2006,6,720,"Sardine, Pacific              ",100, , 
2006,6,739,"Anchovy, northern             ",110, , 
2006,6,739,"Mackerel, Pacific",51, , 
2006,6,739,"Sardine, Pacific              ",100,24749.695,538560
2006,6,739,Yellowtail,40, , 
